SMILES,Kinetic solubility in PBS (uM),logS
CN1CCN(C(=O)C=Cc2ccc(Cl)c(Cl)c2)CC1,137.0,-3.8632794328435933
CC(=NNC(=O)C1CCCC1)c1ccc(Cl)c(Cl)c1,1.7,-5.769551078621726
CC(=NNC(=O)C1CCCC1)c1ccc(Cl)cc1Cl,7.0,-5.154901959985743
Cc1cc(C)n(CC(O)COc2ccc(Cl)cc2Cl)n1,35.9,-4.444905551421681
O=C(CCC(=O)N1CCCC1)Nc1ccc(Cl)c(Cl)c1,17.8,-4.749579997691106
O=C(NCCCN1CCCC1=O)c1ccc(Cl)c(Cl)c1,145.6,-3.8368386250229816
CC(OC(=O)C1CCCC1)C(=O)Nc1ncc(Cl)cc1Cl,148.3,-3.8288588489716178
O=C(C(Cl)Cl)N1CCN(Cc2ccc3c(c2)OCO3)CC1,128.6,-3.890759031411797
Cc1cc(F)c(F)c(C(=O)N2CCCCC2C)c1Cl,120.3,-3.9197343726601552
O=C(CN1CCCCC1)Nc1ccc(C(F)(F)F)cc1Cl,7.8,-5.107905397309519
CCOC(=O)N1CCC(=NNc2ncc(C(F)(F)F)cc2Cl)CC1,120.9,-3.9175736991392283
C=CCNC(=S)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,97.9,-4.009217308196862
COCc1cc(NCc2ccc(Cl)cc2)nc(C)n1,124.9,-3.9034375616258643
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,149.9,-3.8241983671517206
CCCCNc1cnn(-c2ccccc2)c(=O)c1Cl,105.9,-3.975104039892515
CCn1nc(C)c(NC(=O)c2ccc(Cl)cc2)c1C,78.5,-4.105130343254747
CC(C)(C)C(=O)Nc1nnc(COc2ccc(Cl)cc2)s1,5.2,-5.2839966563652006
CC(C)(C)S(=O)(=O)c1cnc(-c2ccc(Cl)cc2)nc1N,0.6,-6.221848749616356
CN1CCN(C=C(C#N)S(=O)(=O)c2ccc(Cl)cc2)CC1,135.4,-3.8683813356508745
CCCCOC(=O)Nc1nnc(Cc2ccc(Cl)cc2)s1,0.6,-6.221848749616356
COc1cc2nc(Cl)nc(N3CCOCC3)c2cc1OC,42.3,-4.373659632624958
CCc1nonc1NC(=O)COc1cc(C)c(Cl)c(C)c1,1.0,-6.0
O=C(NCC1CCCO1)C(=O)NN=Cc1cccc(Cl)c1,17.1,-4.767003889607846
Cc1ccc(CNC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)n1C,121.4,-3.9157813132607613
COC(=O)CC1C(=O)NCCN1C(=O)Nc1cccc(Cl)c1,149.8,-3.824488186636552
CC(C)N1CC(C(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)CC1=O,139.4,-3.855737226238009
O=C(NCC1CCCO1)C(=O)NN=Cc1cc(Cl)ccc1O,7.1,-5.1487416512809245
O=C(NCC1CCCO1)C(=O)NN=Cc1ccc(O)c(Cl)c1,20.9,-4.679853713888946
NNC(=O)CCN(Cc1ccco1)S(=O)(=O)c1ccc(Cl)cc1,101.7,-3.9926790470772553
CN(C)C(CNS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccco1,50.2,-4.29929628285498
CC(C)(C)c1csc(NNC(=O)c2ccc(Cl)cc2)n1,17.1,-4.767003889607846
Clc1nc(CN2CCOCC2)nc2sc3c(c12)CCC3,143.6,-3.8428455600937186
O=C(CSc1nc2cc(Cl)ccc2[nH]1)NC1CCCC1,30.0,-4.522878745280337
Clc1cccc(CNCCCSc2ncccn2)c1,149.9,-3.8241983671517206
Clc1ccc(CNCCCSc2ncccn2)cc1,149.9,-3.8241983671517206
Clc1ncc(CN2CCN(c3ccccc3)CC2)s1,139.2,-3.8563607647254567
O=C(Cn1nnc(-c2ccccc2Cl)n1)N1CCCCC1,58.5,-4.23284413391782
CCOC(=O)CNc1nc(Cl)nc(Nc2ccc(C)cc2)n1,1.6,-5.795880017344075
COc1nc(SCC(=O)Nc2ccccc2Cl)nc(N(C)C)n1,57.7,-4.238824186844268
CN(C(=O)CSc1nnnn1-c1ccc(Cl)cc1)C1CCS(=O)(=O)C1,99.8,-4.000869458712629
Cc1nn(C)c(C(=O)NNC(=S)NCc2ccccc2)c1Cl,111.3,-3.9535048356652918
CC(C)C(N)c1nnc2n1N=C(c1ccc(Cl)cc1)CS2,102.2,-3.990549104201306
O=C(Cn1nnc(N2CCCC2)n1)NN=Cc1ccc(Cl)cc1,3.6,-5.443697499232713
CC1(C)CC(=O)C=C(Nc2ccc(Cl)cc2)C1,136.9,-3.86359655186601
Clc1ccc(OCC#CCN2CCCC2)cc1,132.7,-3.8771290771355646
O=C(Nc1ccc(Cl)cc1)C1C2CCCCC21,2.0,-5.698970004336019
CC1([N+]([O-])=Cc2cccc(Cl)c2)CCCCC1=O,136.2,-3.8658228924232336
CCN(CC)c1ccc2c(C)c(Cl)c(=O)oc2c1,23.7,-4.6252516539898965
Cc1ccc(Cl)cc1N1C(=O)CC(C)(C)CC1=O,59.1,-4.228412519118745
Cc1ccc(N2C(=O)CC(C)(C)CC2=O)cc1Cl,47.0,-4.327902142064283
O=C(OC1CN2CCC1CC2)c1ccc(Cl)cc1,134.0,-3.8728952016351923
Clc1ccc(OCC#CCN2CCOCC2)cc1,141.4,-3.8495505905391196
O=C(ON=Cc1ccc(Cl)cc1)C1CCCCC1,9.0,-5.045757490560675
CN(C)CCCOC(=O)c1sc2ccccc2c1Cl,149.9,-3.8241983671517206
Cc1ccc(N=C2C(Cl)=C(O)OC2OC(C)C)cc1,123.5,-3.9083330424043154
O=C(c1ccc(Cl)cc1)N1CCC2(CC1)OCCO2,140.6,-3.852014679316195
COc1ccc(NC(=O)COC(=O)C2CCC2)cc1Cl,143.8,-3.8422411139531363
CC(C)(C)c1ccc(OCc2cnc(Cl)s2)cc1,2.1,-5.6777807052660805
CC(Cc1cccs1)NCc1ccc(Cl)cc1,85.0,-4.070581074285707
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)C1CC1,144.2,-3.84103473961659
FC(F)Oc1ccc(N=C2SCC3CCCCN23)cc1,51.3,-4.289882634888183
CCCCC1=NN(C(=O)c2cccnc2)C(O)(C(F)(F)F)C1,140.5,-3.8523236757589014
O=C(O)CCC(=O)N1CCN(c2ncccc2C(F)(F)F)CC1,134.3,-3.8719239873312845
Cc1cc(C(F)(F)F)nc(SCCN2CCOCC2)c1C#N,130.7,-3.883724412419456
O=C(NC1CCCCC1)c1ccccc1C(F)(F)F,143.4,-3.8434508486682186
FC(F)Oc1ccc(C=NN2CCCCC2)c(OC(F)F)c1,11.2,-4.950781977329818
Cc1cc(C)n(CCC(=O)Nc2cccc(F)c2)n1,75.4,-4.122628654130226
COc1ccc(-c2[nH]ncc2CN2CCCO2)c(F)c1,99.5,-4.002176919254275
COc1ccc(-c2[nH]ncc2CN2CCCO2)cc1F,103.5,-3.9850596502070634
O=C(COc1ccc(F)cc1)NCCCn1ccnc1,124.6,-3.904481957676849
O=S(=O)(Nc1nnc(C2CCCCC2)s1)c1ccc(F)cc1,91.4,-4.039053804266168
CC(C)(C)C(=O)Nc1nnc(SCc2cccc(F)c2)s1,4.0,-5.3979400086720375
CN1CCC2(CC1)N=C(c1ccc(F)cc1)C(=S)N2,143.5,-3.843148098929989
O=C(Cn1cncn1)N1CCN(c2ccc(F)cc2)CC1,146.9,-3.8329782042097436
O=C(Cn1nnc(-c2ccc(F)cc2)n1)N1CCCCC1,27.3,-4.5638373529592435
O=C(Cn1nnc(-c2ccccc2F)n1)N1CCCCC1,51.8,-4.285670240254767
CN(Cc1cccc(F)c1)C(=O)CSc1nnnn1C1CC1,93.0,-4.031517051446065
O=C(Nc1ccc(F)cc1)C1CC2CCC1C2,108.5,-3.9645702618154517
CC1([N+]([O-])=Cc2ccc(F)cc2)CCCCC1=O,113.5,-3.9450041384708583
COC1C(C)=C(C)C(=O)N1Cc1ccc(F)cc1,128.0,-3.8927900303521317
O=C(c1ccc(F)cc1)N1CCC2(CC1)OCCO2,147.8,-3.8303255659411932
Cc1ccc(CNCCc2ccc(F)cc2)s1,107.1,-3.970210529168144
Cc1ccc(CNCCc2ccccc2F)s1,133.1,-3.875821944525325
Cc1ccsc1CNCCc1ccc(F)cc1,108.7,-3.9637704559137052
Cc1ccsc1CNCCc1ccccc1F,108.7,-3.9637704559137052
Cc1cc(N2CCCC2)nc2ccccc12,148.9,-3.827105302247824
Cc1ccc(Cn2ccc(C3CC3)n2)cc1,29.2,-4.534617148551582
Cc1cc(C)cc(NCc2ccncc2)c1,116.8,-3.9325571572236195
CC(NCc1cccnc1)c1ccccc1,149.8,-3.824488186636552
c1ccc(CCNCc2cccnc2)cc1,141.9,-3.848017604542526
c1ccc2c(N3CCNCC3)cccc2c1,149.9,-3.8241983671517206
Cc1cccc(N)c1-c1c(C)cccc1N,149.8,-3.824488186636552
Cc1cc2nc3c(nc2cc1C)CCCC3,114.0,-3.9430951486635273
Cc1ccc2nc3c(nc2c1C)CCCC3,33.4,-4.476253533188435
Nc1ccc(CCc2ccc(N)cc2)cc1,103.6,-3.984640244590786
Cc1ccc(C(C)C)c(Oc2cnccn2)c1,18.8,-4.72584215073632
Cc1ccnc(NCc2cc(C)ccc2O)c1,26.3,-4.580044251510242
CC(=O)Nc1ccc(-n2c(C)ccc2C)cc1,149.8,-3.824488186636552
Cc1ccc(O)c(CNc2cccc(C)n2)c1,98.6,-4.006123085058789
COc1ccc(CNc2cc(C)ccn2)cc1,76.2,-4.1180450286604
COc1ccccc1CNc1cc(C)ccn1,126.2,-3.8989406450918844
CC(NC(=O)Cn1cccc1)c1ccccc1,149.8,-3.824488186636552
Cc1ccc(CNC(=O)Cn2cccc2)cc1,149.8,-3.824488186636552
Cn1cccc1C(=O)NCCc1ccccc1,149.8,-3.824488186636552
CC(=O)N1CCc2[nH]c3ccc(C)cc3c2C1,149.8,-3.824488186636552
N#Cc1cccc(NC(=O)CC2CCCC2)c1,145.0,-3.838631997765025
Oc1ccc2c(c1)c1c3n2CCNC3CCC1,137.1,-3.8629625452104874
CC(=O)Nc1ccc(NC=C2CCCC2=O)cc1,149.8,-3.824488186636552
CC(C)C(=O)NCc1cc(-c2ccccc2)no1,133.0,-3.876148359032914
Cc1c(C(=O)N2CCNCC2)oc2ccccc12,145.7,-3.83654044823001
Cc1noc(C)c1C(=O)N(C)Cc1ccccc1,139.2,-3.8563607647254567
Cc1ccc2[nH]c(C(=O)N3CCOCC3)cc2c1,149.8,-3.824488186636552
COc1ccc(CNc2cccc(C)n2)c(O)c1,114.6,-3.940815382368629
COc1ccc(CNc2cc(C)ccn2)c(O)c1,122.4,-3.912218582190458
COc1cccc(CNc2cc(C)ccn2)c1O,149.8,-3.824488186636552
CC(C)(C)C(=O)Nc1ccc(-c2cnco2)cc1,149.8,-3.824488186636552
Cn1cc(C(=O)N2CCOCC2)c2ccccc21,149.8,-3.824488186636552
Cn1c(N2CCOCC2)c(C=O)c2ccccc21,149.8,-3.824488186636552
CCC(=O)Nc1cc2c3c(c1)CCN3C(=O)CC2,144.5,-3.8401321529074335
CCN(Cc1ccncc1)C(=O)c1ccc(C)o1,149.8,-3.824488186636552
C=Cn1ccnc1CC(O)c1ccc(OC)cc1,138.8,-3.857610533881164
CCC(=O)Nc1cc2[nH]c(=O)cc(C)c2cc1C,136.7,-3.8642314854321778
CCOC(=O)c1ccc(-n2nc(C)cc2C)cc1,101.9,-3.9918258159935736
CC(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,149.8,-3.824488186636552
CC(C)NC(=O)C(=O)c1cn(C)c2ccccc12,136.3,-3.8655041441653264
CNC(=O)Cn1c(C)cc(=O)c2cccc(C)c21,149.8,-3.824488186636552
Nc1ccccc1OCCOc1ccccc1N,149.8,-3.824488186636552
O=C(O)C1(Cc2nc3ccccc3[nH]2)CCCC1,109.7,-3.9597933724252887
O=C1NC(Cc2ccccc2)C(=O)N2CCCC12,149.8,-3.824488186636552
O=C1CCCN1c1ccc(N2CCCC2=O)cc1,149.8,-3.824488186636552
O=C(NC1CC1)C1CC(=O)N(c2ccccc2)C1,149.8,-3.824488186636552
O=C(NC1CC(=O)N(c2ccccc2)C1)C1CC1,149.8,-3.824488186636552
Cc1ccc(C(=O)CCC(=O)NC2=NCCS2)cc1,39.1,-4.407823242604133
Cc1ccc(SCCC(=O)Nc2cc(C)on2)cc1,4.7,-5.327902142064283
Cc1cc(NC(=O)CSCc2ccccc2C)no1,66.2,-4.1791420105603
Cc1ccc(S(=O)(=O)Nc2cccnc2)c(C)c1C,32.9,-4.482804102050026
Cc1cc(C)c(S(=O)(=O)Nc2ccccn2)c(C)c1,17.0,-4.769551078621726
Cc1cc(C)c(S(=O)(=O)Nc2ccncc2)cc1C,69.5,-4.158015195409886
CNc1nc(-c2ccccc2)cc(C)c1S(C)(=O)=O,82.5,-4.0835460514500745
COc1ccc(CCC(=O)Nc2ncc(C)s2)cc1,14.8,-4.8297382846050425
COc1ccccc1CCC(=O)Nc1ncc(C)s1,9.0,-5.045757490560675
CC1c2cccn2CCN1S(=O)(=O)c1ccccc1,145.8,-3.836242476018044
CC(C)(C)c1csc(NC(=O)c2ccccc2O)n1,33.7,-4.4723700991286615
CCc1ccc(S(=O)(=O)NCc2cccnc2)cc1,115.1,-3.9389246763702084
CCOC(=O)c1nc(NCc2ccccc2)sc1C,34.4,-4.46344155742847
CCOc1ccc(C(C)=O)cc1Cn1ccsc1=N,149.9,-3.8241983671517206
CCOC(=O)c1c(C)nsc1NCc1ccccc1,30.8,-4.511449283499556
CCOC(=O)CSc1nc(C)c2cccc(C)c2n1,110.7,-3.955852379121277
COc1ccccc1CNc1nc(C)c(C(C)=O)s1,43.8,-4.3585258894959
Cc1cccc(OCCc2c(C)nc(S)nc2O)c1,11.6,-4.935542010773082
Cc1ccc(C)c(OC(C)C(=O)Nc2nccs2)c1,118.7,-3.925549281045409
O=C(NC1CCCCC1)c1cc(-c2cccs2)on1,3.3,-5.481486060122113
O=S(=O)(c1ccc2ccccc2c1)N1CCNCC1,118.3,-3.9270152553720696
CC(C)(C)c1ccc(C(=O)NN2C(=O)CSC2=S)cc1,103.1,-3.9867413347164833
COc1ccc(NC(=S)NCc2cccs2)cc1OC,63.5,-4.197226274708024
CCOc1ccc2nc(SCC(=O)NC3CC3)sc2c1,42.5,-4.371611069949688
O=S(=O)(c1cccs1)N1CCN(c2ccccc2)CC1,4.5,-5.346787486224656
Cc1c(C(=O)NN2CCOCC2)oc2ccccc12,135.2,-3.869023308394383
CC1CCN(C(=O)c2cc(-c3ccco3)on2)CC1,144.8,-3.8392314381388717
COc1ccc(C)cc1NC(=O)NCc1ccco1,42.3,-4.373659632624958
CC(=O)c1ccccc1OCC(O)Cn1ccnc1,146.8,-3.833273944419948
CC1(C)CC(=O)C=C(Nc2ccc([N+](=O)[O-])cc2)C1,87.6,-4.057495893831919
CCOc1ccccc1NC(=O)NCc1ccco1,37.7,-4.423658649794207
CCOC(=O)c1oc2nc3c(cc2c1N)CCCC3,40.0,-4.3979400086720375
CCOC(=O)Cc1c(C)nn(-c2ccccc2)c1O,71.5,-4.145693958198919
CCCc1cc(C(=O)Nc2cc(C)ccc2O)no1,4.6,-5.337242168318426
COc1ccc(-c2c(C)nn(C)c2C)c(C(=O)O)c1,138.7,-3.8579235389267152
CC(=NNC(=O)C1CC1)c1ccc2c(c1)OCCO2,113.0,-3.9469215565165805
CC(C)Cc1cc(C(=O)Nc2cccc(O)c2)no1,52.2,-4.282329496997738
CC1Oc2ccccc2N(CC(=O)NC2CC2)C1=O,149.8,-3.824488186636552
Cc1ccc(C)c(OCc2ccc(C(=O)NN)o2)c1,96.0,-4.017728766960431
Cc1ccc(OCc2ccc(C(=O)NN)o2)cc1C,98.7,-4.005682847330363
Cc1cc(C)cc(OCC(=O)Nc2cc(C)on2)c1,5.8,-5.236572006437063
CC1=CCC(C(=O)O)C(C(=O)Nc2cccnc2)C1,127.9,-3.893129455521346
Cc1cc(NC(=O)COc2ccc(C)c(C)c2)no1,2.7,-5.568636235841013
CC1CCc2onc(C(=O)NCc3ccco3)c2C1,86.8,-4.061480274823508
Cc1ccc(OC(C)C(=O)Nc2cc(C)on2)cc1,139.1,-3.856672870007954
Cc1cc(C)cc(OCc2ccc(C(=O)NN)o2)c1,101.8,-3.99225222199926
Cc1cc(NC(=O)COc2c(C)cccc2C)no1,26.5,-4.576754126063192
CNC(=O)Cn1c(C)cc(=O)c2cccc(OC)c21,149.8,-3.824488186636552
NNC(=O)COc1ccc2oc3c(c2c1)CCCC3,40.3,-4.394694953858891
O=C(NNC(=O)C1CC=CCC1)c1ccccc1O,127.9,-3.893129455521346
O=C(O)c1ccccc1C=NNC(=O)C1CCCC1,119.5,-3.9226320947158437
O=C(CN1C(=O)COc2ccccc21)N1CCCC1,149.8,-3.824488186636552
O=C(Nc1cccc([N+](=O)[O-])c1)C1C2CCCCC21,1.9,-5.721246399047171
O=C(NN=C1CCCC1)C1COc2ccccc2O1,149.8,-3.824488186636552
COc1ccc(C(O)Cn2ccsc2=NC(C)=O)cc1,141.3,-3.8498578381514412
COc1ccc(S(=O)(=O)Nc2ccncc2)c(C)c1C,15.7,-4.804100347590766
COc1ccc(S(=O)(=O)Nc2cccnc2)c(C)c1C,67.7,-4.169411331314856
COc1ccc(OC)c2c1sc(=NC(=O)C1CC1)n2C,3.1,-5.508638306165727
COc1ccc(OC)c(C=CC(=O)NC2=NCCS2)c1,13.7,-4.863279432843593
COc1ccccc1OCCCC(=O)Nc1nccs1,80.0,-4.096910013008056
COc1ccc(C=CC(=O)NC2=NCCS2)cc1OC,5.1,-5.292429823902063
COc1ccc(C(=O)CCC(=O)NC2=NCCS2)cc1,49.9,-4.30189945437661
COC(=O)c1ccc(NC(=S)NC(=O)C2CCC2)cc1,16.8,-4.774690718274138
COc1ccc(S(=O)(=O)NCCc2ccncc2)cc1,139.2,-3.8563607647254567
CCC(=NNS(=O)(=O)c1ccc(C)cc1)c1ccco1,18.5,-4.732828271596986
CCCOc1ccc(C=C2SC(N)=NC2=O)cc1OC,8.6,-5.0655015487564325
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1cccs1,122.7,-3.9111554372729955
Cc1ccsc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,101.1,-3.995248844408999
Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,63.8,-4.195179321278838
Cc1ccc(N(C)S(=O)(=O)c2csc(C(N)=O)c2)cc1C,135.0,-3.869666231504994
NS(=O)(=O)c1ccc(CCNC(=O)Cc2cccs2)cc1,98.0,-4.008773924307505
O=S(=O)(Nc1ccccc1N1CCOCC1)c1cccs1,12.9,-4.889410289700751
COc1ccc(COC(=O)Nc2c(SC)nsc2SC)cc1,2.8,-5.552841968657781
CS(=O)(=O)CCSc1ncccc1C(=O)NCc1cccs1,149.0,-3.826813731587726
CC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,149.8,-3.824488186636552
Cc1ccc2oc(=O)n(CC(=O)N3CCOCC3)c2c1,149.8,-3.824488186636552
CC1(CCc2ccccc2)NC(=O)N(CC(=O)O)C1=O,60.1,-4.221125527997261
COc1ccc(NC(=O)NCc2ccco2)cc1OC,136.1,-3.866141874796665
COC(=O)c1cnn(-c2ccccc2)c1C(OC)OC,84.7,-4.072116589669293
CCOc1ccc(OCc2ccc(C(=O)NN)o2)cc1,92.3,-4.034798298974088
CCOc1ccccc1OCC(=O)Nc1cc(C)on1,149.8,-3.824488186636552
CCOC(=O)C1=C(c2ccc(O)cc2)NC(=O)NC1C,133.9,-3.873219422987991
COc1cc(C2NC(=O)NC(C)=C2C(C)=O)ccc1O,149.8,-3.824488186636552
COC(=O)c1c(C)[nH]c(C(=O)NCc2ccco2)c1C,127.8,-3.8934691461776185
CC(=O)NC(=Cc1ccccc1)C(=O)NC(C)C(=O)O,149.8,-3.824488186636552
Cc1ccc(C(=O)NCCNC(=O)c2ccc(C)o2)o1,130.7,-3.883724412419456
COc1cc(C(=O)n2ccc(C)n2)cc(OC)c1OC,17.0,-4.769551078621726
O=C(NNC(=O)C1C2CCCCC21)c1ccc(=O)oc1,89.4,-4.048662481204082
O=C(COC(=O)C1CC1)NC(=O)NCc1ccccc1,149.8,-3.824488186636552
O=C(O)c1ccccc1C(=O)NC1CCCCNC1=O,149.8,-3.824488186636552
O=C(CN1C(=O)COc2ccccc21)N1CCOCC1,149.8,-3.824488186636552
O=C(OC1CN2CCC1CC2)c1ccc([N+](=O)[O-])cc1,126.7,-3.8972233851165585
O=C(OC1CN2CCC1CC2)c1cccc([N+](=O)[O-])c1,149.8,-3.824488186636552
Cc1oc(S(=O)(=O)N(C)C)cc1C(=O)Nc1ccccc1,67.5,-4.170696227168975
COc1ccc(S(=O)(=O)NN=C(C)c2ccc(C)o2)cc1,23.0,-4.638272163982407
Cc1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCOCC3)cc12,51.9,-4.284832642151542
COc1ccc(S(=O)(=O)NCc2ccccn2)cc1OC,139.5,-3.855425792390384
CCCCN1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,129.4,-3.888065723667318
CCOc1ccc(N=C2NC(=O)SC2CC(=O)OC)cc1,40.2,-4.39577394691553
O=C1CCC(=O)N1c1ccc(S(=O)(=O)N2CCCC2)cc1,147.2,-3.83209218999852
O=S(=O)(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1cccs1,139.3,-3.8560488835760367
Cc1c(C(=O)OCC(=O)N2CCCC2)cccc1[N+](=O)[O-],149.9,-3.8241983671517206
CCOc1ccc(CC(=O)NNC(=O)C=CC(=O)O)cc1,115.0,-3.939302159646388
COc1cc(NC(=O)c2cc(C)no2)cc(OC)c1OC,149.9,-3.8241983671517206
O=C(c1ccccc1[N+](=O)[O-])N1CCC2(CC1)OCCO2,149.9,-3.8241983671517206
O=C(COC(=O)c1ccc([N+](=O)[O-])cc1)NC1CCCC1,72.5,-4.139661993429006
O=C(COC(=O)c1cccc([N+](=O)[O-])c1)NC1CCCC1,110.5,-3.9566377219788706
O=C(COc1ccc(C=C[N+](=O)[O-])cc1)N1CCOCC1,108.5,-3.9645702618154517
Cc1cc(C(=O)OCC(=O)N2CCOCC2)ccc1[N+](=O)[O-],149.9,-3.8241983671517206
COc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)C=C(C)C,11.7,-4.931814138253839
COc1ccc([N+](=O)[O-])cc1NC(=O)COC(=O)C=C(C)C,3.6,-5.443697499232713
Cc1cccc([N+](=O)[O-])c1NC(=O)COC(=O)C1CCCO1,149.9,-3.8241983671517206
Cc1cnc(NC(=O)CC(C)c2ccccc2)s1,11.5,-4.939302159646388
Cc1nc(SCCc2ccccc2)nc(O)c1C,41.9,-4.377785977033705
Cc1nc(NC(=O)CCc2ccccc2)sc1C,71.8,-4.1438755557577
CC(C)(C)c1ccc(C=C2SC(=O)N=C2N)cc1,1.2,-5.920818753952375
CCc1ccc(N2C(=O)C3CCCN3C2=S)cc1,112.9,-3.947306058075032
C=CCSc1ncc(CO)n1Cc1ccccc1,145.6,-3.8368386250229816
CCCOc1ccc(C2=CSC3=NCCN23)cc1,126.0,-3.899629454882437
CCC(C(=O)Nc1ncc(C)s1)c1ccccc1,11.1,-4.954677021213342
CCOc1ccc(-c2ccc(SCC)nn2)cc1,1.9,-5.721246399047171
CCn1nc(C)cc1C(=O)Sc1ccc(C)cc1,1.2,-5.920818753952375
CC(=O)c1sc(NC(C)c2ccccc2)nc1C,116.8,-3.9325571572236195
Cc1cnc(NC(=O)Cc2ccc(C)c(C)c2)s1,7.7,-5.113509274827518
CC(=O)c1sc(NCc2ccc(C)cc2)nc1C,148.3,-3.8288588489716178
Cc1cccc(N2C(=O)C3CCCN3C2=S)c1C,147.5,-3.8312079796858183
Cc1ccc(SCCSc2nc(C)cc(O)n2)cc1,7.2,-5.142667503568732
COc1ccc(-c2csc(N3CCSCC3)n2)cc1,1.0,-6.0
C=CCSc1nc2sc3c(c2c(=O)n1CC)CCC3,2.7,-5.568636235841013
Cc1cc(C)c(C(=O)CSc2nnc(C)s2)c(C)c1,44.8,-4.348721986001856
Cc1ccc(C)c(NC(=O)CSc2nc(C)cs2)c1,136.4,-3.86518562967954
O=C(CSc1nc2ccccc2s1)NC1CCCC1,132.0,-3.87942606879415
Cc1ccc(C2=NC3(CCCC3)NC2=S)cc1,9.0,-5.045757490560675
Cc1ccc(CSc2cnc(C)nc2C)cc1,78.2,-4.106793246940152
Cc1ncc(SCc2ccccc2C)c(C)n1,67.5,-4.170696227168975
C=CCn1c(C)csc1=Nc1ccccc1C,33.5,-4.474955192963154
Sc1nc(C2CCCCC2)nc2ccccc12,2.0,-5.698970004336019
Cc1ccc(C=NNc2nc(C)cc(C)n2)cc1,87.4,-4.058488567365597
CN(C)c1ccc(C=NNc2ccccn2)cc1,10.0,-5.0
Cc1ccc2c(c1)c1ncnc(N(C)C)c1n2C,149.8,-3.824488186636552
Cc1cc(O)nc(NN=CC(C)c2ccccc2)n1,121.0,-3.9172146296835497
CC(C)c1ccc(NC(=O)Nc2cnccn2)cc1,15.2,-4.818156412055227
Cc1nn(CC#N)c(=O)n1-c1ccc(C(C)C)cc1,121.7,-3.914709421769935
Cc1nc2ccccn2c1C(=O)NN=C1CCCC1,149.8,-3.824488186636552
Cc1nn(-c2ccccc2)nc1CNC(=O)C1CC1,64.0,-4.1938200260161125
COc1ccccc1C=NNc1nc(C)cc(C)n1,131.5,-3.8810742471742232
CC(=O)N1CCN(c2ncnc3ccccc23)CC1,149.8,-3.824488186636552
COc1ccccc1C=CC=Nn1c(C)nnc1C,79.2,-4.101274818410507
Cc1cccc(NCC(=O)NN=Cc2ccc[nH]2)c1,109.6,-3.9601894458516496
Cc1ccc(NCC(=O)NN=Cc2ccc[nH]2)cc1,41.7,-4.379863945026242
CC1(C)Cc2ccccc2-c2nc(NN)nc(O)c21,42.9,-4.367542707815276
C(=NN1CCN(c2ccccn2)CC1)c1ccco1,146.7,-3.8335698861567176
Cc1cc(C)nc(-n2ncc3c2CC(C)CC3=O)n1,149.8,-3.824488186636552
CC(=O)Nc1ccc(Nc2nc(C)cc(C)n2)cc1,149.8,-3.824488186636552
CC1=NNC(=O)C1CCC(=O)NN=Cc1ccccc1,101.7,-3.9926790470772553
CC1=NN(C(C#N)c2ccc([N+](=O)[O-])cc2)C(C)(C)C1,107.6,-3.96818772866963
CN1CCN(c2nc3ccccn3c(=O)c2C=O)CC1,145.7,-3.83654044823001
CCN1CCN(c2oc(-c3ccco3)nc2C#N)CC1,131.8,-3.880084589742009
CCOc1ccc2[nH]c3c(NCCO)ncnc3c2c1,149.8,-3.824488186636552
CCCOc1ccccc1C=NNc1ccnc(O)n1,7.3,-5.136677139879544
CCOc1ccccc1C=NNc1nc(C)cc(O)n1,66.8,-4.175223537524454
NC(=O)C1CCCN1Cc1nc(-c2ccccc2)no1,117.1,-3.931443104927637
O=C(NCCCn1ccnc1)C(=O)Nc1ccccc1,145.1,-3.838332587562264
O=[N+]([O-])c1ccc(N2CCCNCC2)c2ncccc12,118.9,-3.9248181453813085
CC(C)(C)C(=O)ONC(=N)c1ccc(-c2csnn2)cc1,4.3,-5.366531544420414
CN(C)c1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,3.0,-5.522878745280337
CCOCCCn1c(=O)c2ccccc2n2c(S)nnc12,129.8,-3.8867253075356496
COc1cccc(-n2cnnc2SCC(=O)NC2CC2)c1,145.9,-3.8359447081065485
CCOC(=O)c1ccc(NC2Nc3cc(C)nn3S2)cc1,1.0,-6.0
Cc1cc(C)nc(SCC(=O)NN=Cc2ccc(C)o2)n1,147.5,-3.8312079796858183
